SampleID,Date_Collected,AODC,Conductivity,Temperature,pH,Redox,DO,DIC,DOC,O2_mM,CH4_mM,CO2_mM,N2_mM,N2O_mM,Sulfide,Cl,Br,NO3,PO4,SO4,NO3_Sup,NO2_Sup,Ferrous,K,Na,Ca,Mg,Al,Ba,Ag,As,Be,Bi,Cd,Co,Cr,Cs,Cu,Zn,Fe,Ga,Mn,Li,Ni,Pb,Se,Sr,U,U_Sup,Ti_Sup,V_Sup,Cr52_Sup,Cr53_Sup,Mn_Sup,Fe_Sup,Co_Sup,Ni_Sup,Cu_Sup,Zn66_Sup,Zn68_Sup,Ga_Sup,Ge_Sup,As_Sup,Rb_Sup,Sr_Sup,Mo95_Sup,Mo98_Sup,Ru_Sup,Rh_Sup,Pd_Sup,Cd106_Sup,Cd111_Sup,Sn120_Sup,Sb_Sup,Te_Sup,Cs_Sup,Ba_Sup,La_Sup,Ce_Sup,Pr_Sup,Nd_Sup,Sm_Sup,Eu_Sup,Gd_Sup,Dy_Sup,Ho_Sup,Er_Sup,Tm_Sup,Yb_Sup,Lu_Sup,Hf_Sup,Ta_Sup,W_Sup,Re_Sup,Pt_Sup,Tl_Sup,Pb208_Sup,Th_Sup,U_SS,Ti_SS,V_SS,Cr52_SS,Cr53_SS,Mn_SS,Fe_SS,Co_SS,Ni_SS,Cu_SS,Zn66_SS,Zn68_SS,Ga_SS,Ge_SS,As_SS,Rb_SS,Sr_SS,Mo95_SS,Mo98_SS,Ru_SS,Rh_SS,Pd_SS,Cd106_SS,Cd111_SS,Sn120_SS,Sb_SS,Te_SS,Cs_SS,Ba_SS,La_SS,Ce_SS,Pr_SS,Nd_SS,Sm_SS,Eu_SS,Gd_SS,Dy_SS,Ho_SS,Er_SS,Tm_SS,Yb_SS,Lu_SS,Hf_SS,Ta_SS,W_SS,Re_SS,Pt_SS,Tl_SS,Pb208_SS,Th_SS,U_Plt,Ti_Plt,V_Plt,Cr52_Plt,Cr53_Plt,Mn_Plt,Fe_Plt,Co_Plt,Ni_Plt,Cu_Plt,Zn66_Plt,Zn68_Plt,Ga_Plt,Ge_Plt,As_Plt,Rb_Plt,Sr_Plt,Mo95_Plt,Mo98_Plt,Ru_Plt,Rh_Plt,Pd_Plt,Cd106_Plt,Cd111_Plt,Sn120_Plt,Sb_Plt,Te_Plt,Cs_Plt,Ba_Plt,La_Plt,Ce_Plt,Pr_Plt,Nd_Plt,Sm_Plt,Eu_Plt,Gd_Plt,Dy_Plt,Ho_Plt,Er_Plt,Tm_Plt,Yb_Plt,Lu_Plt,Hf_Plt,Ta_Plt,W_Plt,Re_Plt,Pt_Plt,Tl_Plt,Pb208_Plt,Th_Plt
GW694.33.12.3.12.02,41246,112476.3705,444.6,15.11,7.3,80,0.15,44.12,1.179,0.348125311,0,1.662918883,1.896341095,0,0.001,15.64256781,0,19.48292586,0,15.1541539,0.417675827,4.5414985,0,2.109658,0,58.095,0,0.028965,0.074646,0.010475,0,0,0,0,0,0,0,0.009992,0.032348,0,0,0.028555,0,0,0,0,0.12067,0.02835,0.114131653,0.020192199,0.000608693,0.00095,0.001921195,0.26769697,0.019994048,0,0.012133889,0,0.03210101,0.14522549,0.111835749,0.000254583,0.000841244,0.022007843,1.56780303,0.004369825,0.00397619,4.56E-05,0.000548123,0,0,0.000243453,1.31E-05,0.000854132,0,7.95E-05,0.625279805,1.06E-05,1.19E-05,1.86E-06,1.64E-05,0.000114785,0.000253943,9.55E-05,0,2.09E-06,5.29E-06,7.14E-07,1.44E-05,0.001074667,0.000287921,1.77E-05,0.000201245,1.98E-05,2.98E-05,5.81E-05,0,5.97E-06,0.131232493,0.017632624,0.000474248,0.001997179,0.001462956,0.289030303,0.014965476,0.000430508,0.02115,0.00358836,0.064873737,0.197009804,0.119990338,0.000288426,0.000414844,0.018976471,1.328787879,0.005475439,0.004859184,0.000356238,0,0.000474825,0.004059748,0.00028045,2.67E-05,0.000929752,4.58E-05,4.14E-05,0.551678832,8.08E-06,8.30E-06,1.34E-06,1.99E-05,4.05E-06,0.000118758,9.44E-06,5.06E-06,1.75E-06,2.61E-05,9.38E-07,7.73E-06,0,0.000371105,0,0.000234249,2.02E-05,6.13E-05,5.76E-05,0,3.21E-05,0.000651681,0.000142787,0,0.001942949,0.000894025,0.019540606,0.062857143,4.27E-05,0,0,0.009000505,0.008694608,0.000668213,0,0,5.04E-05,0.007230303,4.66E-05,4.07E-05,0.000791287,4.39E-05,0,0.003263522,0.000101577,2.02E-05,2.45E-05,5.40E-05,1.32E-06,0.003091727,1.06E-05,1.18E-05,3.14E-06,1.98E-05,4.80E-06,2.18E-06,2.21E-06,2.73E-06,3.88E-07,2.10E-05,0,2.47E-06,0,0.000257022,0,6.42E-06,3.50E-07,1.27E-06,4.63E-07,0,1.94E-05
GW162.37.2.19.13.02,41324,206758.034,247.6,14.3,8.21,-159,0.26,29.26,0.462,0.373817667,0.023565291,0,1.980847383,0,0.083,1.608462885,0,0,0,6.428787048,0,0,0.23,1.729343,18.086,27.506,0,0.017065,0.131282,0.007277,0,0,0,0,0,0,0,0,0.018777,0.070473,0,0.065056,0,0,0,0,0.355819,0,0.000464986,0.003971631,0.000117647,0.000121795,0.000119497,2.22149697,0.027113095,0.000231638,0.003577778,0,0.087848485,0.354828431,0.305362319,0.000337963,0,0.04585098,9.125731061,0.003091228,0.002843537,9.90E-06,0,0.000269841,0.000201258,1.50E-05,0,0.000534435,0,0.000155388,2.284406326,4.80E-06,0,0,0,0,0.000333333,6.37E-06,0,0,0,0,0,0,0.000312734,0,0,1.80E-06,1.20E-05,0,0.001197115,0,0.000644258,0.006234043,0.000424837,0.000980769,0.018924528,2.664060606,37.2620119,0.001062147,0.005211111,0.033899471,0.266136364,0.504328431,0.323845411,0.007148148,0.001231111,0.047278431,9.85655303,0.001585965,0.001445578,3.30E-05,0,0,0.003704403,4.20E-05,1.94E-05,0.000628099,1.33E-05,0.000165414,2.5156691,2.64E-05,9.29E-05,9.46E-06,6.85E-05,2.49E-05,0.000396514,3.18E-05,0,6.06E-06,8.03E-06,0,7.75E-06,3.24E-05,3.75E-05,0,0,0,0,4.88E-06,0.003599359,0,3.36E-05,0.004312057,0.000679739,0.002576923,0.042534591,0.808624242,69.64066071,0.001677966,0.008488889,0.092492063,0.677757576,0.663313725,0.066797101,0.013203704,0.001013333,0.001666667,0.215651515,1.75E-05,0,0,1.29E-05,0.004428571,0.006889937,0,0.000211111,1.65E-05,0,3.76E-05,0.229506083,9.83E-05,0.000333333,4.49E-05,0.000221461,7.71E-05,4.79E-05,7.01E-05,5.73E-05,1.21E-05,0.000429719,3.94E-06,0.000333333,0,0.000282772,0,0,0,0,3.90E-05,0.004200321,8.76E-05
GW086.25.12.3.12.02,41246,29536.862,275.1,20.36,6.47,140,0.63,47.63,0.395,0.289219466,0,7.48421087,1.407962991,0,0.007,2.468108371,0,26.9736673,0,32.80098506,0.415665159,0,0.02,0.776817,0,64.778,0,0.010167,0.095649,0.007318,0,0,0,0,0,0,0,0,0.039468,0,0,0,0,0,0,0,0.065004,0,0.001541597,0.024873759,0.002153595,0.014283333,0.01534717,0.036727273,0.030535714,0.001045876,0.011859444,0,0.41510101,0.689166667,0.318695652,9.57E-05,0.000819911,0.008481961,1.647348485,0.000189228,0.000157449,1.08E-05,0.001395955,0,0,7.14E-05,0,0.000172617,1.77E-05,2.26E-05,1.799270073,0.000125971,7.99E-05,2.54E-05,0.000152808,0.000153039,0.00060061,0.000127495,1.78E-05,1.40E-05,2.38E-05,5.77E-06,2.48E-05,0.000993143,0.000152753,2.48E-05,0.000439853,2.48E-05,1.98E-05,1.09E-05,0,2.76E-05,0.00167395,0.02003617,0.002286928,0.018303846,0.016674214,0.042278788,0.101327381,0.002115819,0.02185,0.001783069,0.581717172,0.899852941,0.344782609,0.00015306,0.000393289,0.007494118,1.38219697,0.000252877,0.000232483,0.000536733,0,0.000187019,0.003983962,7.89E-05,2.16E-05,0.00017989,6.68E-05,1.73E-05,1.523357664,0.000128034,0.000146762,3.88E-05,0.000235388,4.37E-05,0.00032878,7.97E-05,6.32E-05,1.38E-05,6.13E-05,3.39E-06,3.44E-05,0,0.000312191,0,0.00047152,2.08E-05,2.81E-05,9.04E-06,0.000179423,5.67E-05,5.02E-07,0.000340426,9.16E-07,0.002677564,0.001834528,0.003356364,0.142303571,3.92E-05,0,0,0.01375303,0.013223529,0.001643961,1.37E-05,0,0.000326431,0.005671591,6.04E-06,1.22E-05,0.000776502,0.000119745,0,0.003260377,1.05E-05,3.07E-05,5.20E-06,0.000103629,1.49E-05,0.007768856,7.57E-05,0.000148524,3.62E-05,0.000167854,4.59E-05,1.24E-05,4.84E-05,3.13E-05,5.93E-06,3.40E-05,7.61E-07,1.16E-05,0,0.000271723,0,1.38E-05,7.78E-07,2.66E-05,1.82E-07,0.000355561,3.20E-05
GW736.14.12.3.12.02,41246,49858.22306,916.7,15.88,6.64,151,0.13,73.42,1.174,0.158688007,0,3.870130042,1.317958079,0,0.041,56.943,0.067893477,28.83564621,0,44.81981893,0.524802049,9.9720005,0,3.715311,27.049,117.93,0,0.027257,0.183392,0.010613,0,0,0,0,0,0,0,0.00479,0.036858,0,0.008745,0.405019,0,0,0,0,0.319081,0.040651,0.077394958,0.043262411,0.002445098,0.008355128,0.010969811,7.593939394,0.084232143,0.002525989,0.08165,0.011473016,0.143262626,0.367401961,0.235748792,0.000141806,0.001659689,0.029745098,4.342424242,0.013147368,0.011744898,4.70E-05,0,3.51E-05,0,0.000296216,0,0.000968044,0.000100213,0.000149173,1.348418491,6.81E-05,0.000122024,1.43E-05,8.82E-05,0.00011576,0.000450174,0.000108599,2.03E-05,5.34E-06,1.55E-05,2.53E-06,1.43E-05,0.001090095,0.00035882,2.44E-05,2.92E-05,3.46E-05,7.71E-05,0.000131935,2.22E-05,1.14E-06,0.083907563,0.078191489,0.023915033,0.065641026,0.067842767,11.82242424,11.80178571,0.018887006,0.088633333,0.100624339,0.343131313,0.621470588,0.279613527,0.002461111,0.006895111,0.033866667,4.406439394,0.014182456,0.012806122,0.000256271,0,0.001524127,0.00501195,0.00036015,0.000604111,0.001466391,2.03E-05,0.000739674,1.205596107,0.002289448,0.006287143,0.000889835,0.003726712,0.000829388,0.000385621,0.000716561,0.000465358,8.55E-05,0.000255201,2.89E-05,0.000179574,0,0.000404663,0,0.000194469,3.68E-05,0.000148513,0.000172748,0.015116987,0.000376279,0.002964006,0.03712766,0.038712418,0.088237179,0.088415094,2.218181818,19.49166667,0.024632768,0.074138889,0.19042328,0.320454545,0.327892157,0.04915942,0.002959722,0.001731111,0.028576471,0.072291667,0.000265193,0.000255272,0.00084736,0,0,0.003267925,0.000213904,0.000284,0.000712645,3.00E-05,0.001445614,0.216350365,0.005244365,0.014011905,0.002032388,0.008189498,0.001803175,0.000362723,0.001521231,0.000967894,0.000170121,0.000483755,5.66E-05,0.000359593,0,0.000258708,0,2.39E-05,4.66E-07,1.64E-06,8.51E-05,0.029826923,0.00027852
GW531.83.11.28.12.02,41241,2599.243856,39.68,15.07,5.49,230,4.32,10.73,2.62,0.308475652,0,0.565854135,1.448135178,0,0.02,0,0,0,0,0,0.004613379,0,0.07,0.558304,0,5.437,0,0,0.110218,0,0,0,0,0,0,0,0,0,0.02785,0,0,0,0,0,0,0,0.063796,0.005276,0.000217353,0.003914113,0.003467974,0.055051282,0.053566038,0.052921212,0.035958333,0,0.010127778,0,0.291212121,0.309215686,0.051855072,0.000173662,0.002047556,0.002955686,0.23780303,0.000527789,0.000457449,0.000488779,0.004917476,0,0,4.78E-05,8.91E-06,9.25E-05,7.72E-05,5.78E-05,0.225523114,0.000208921,0.000392762,4.81E-05,0.000188014,0.000125193,0.000118453,0.000128259,1.05E-05,7.29E-06,2.05E-05,4.45E-06,1.94E-05,0.00065981,0.000211086,3.29E-05,1.03E-05,4.21E-05,4.37E-05,1.22E-05,0,4.84E-05,0.000306583,0.035007092,0.004126797,0.075057692,0.072937107,0.072860606,0.65327381,0.000801073,0.023211111,0.010001058,0.379141414,0.386372549,0.056028986,0.000493519,0.001954222,0.003343137,0.202272727,0.000615544,0.000551156,0.007340924,0.002297411,6.09E-05,0.00400283,8.37E-05,4.91E-05,8.02E-05,0.000138213,8.02E-05,0.201922141,0.003617506,0.007445476,0.00086383,0.002910502,0.00053839,8.58E-05,0.000481465,0.000303783,4.54E-05,0.000149076,1.39E-05,7.28E-05,0,0.000311554,0,5.24E-05,1.09E-05,1.09E-05,1.01E-05,0.001516506,0.000484468,0.000346667,0.039113475,0.000562288,0.023307692,0.021811321,0.03529697,0.976845238,0.00037209,0,0.000902063,0.036707071,0.036397059,0.005294203,0.000538657,0,0.001015137,0.010040152,4.92E-05,2.92E-05,0.001028548,0.000324951,0,0.00338522,2.16E-05,7.40E-05,6.74E-05,0.000100037,0.000104311,0.020459854,0.004848441,0.010114286,0.001165721,0.004041096,0.000771429,7.25E-05,0.000631125,0.000397853,6.78E-05,0.000196446,1.96E-05,0.000117248,0,0.000260861,0,3.00E-05,8.07E-07,5.32E-06,4.08E-06,0.00311266,0.000170273
FW301.81.2.20.13.02,41325,112240.0756,44.19,12.2,5.42,160,3.58,15.22,0.612,0.278219606,0,1.690081105,1.286399829,0,0,1.265448765,0,0,0,8.190546112,0,0,0.02,0.972517,0,3.985,0,0,0.044202,0.007444,0,0,0,0,0,0,0,0,0.073528,0,0,0.017826,0,0,0,0,0,0,0.00197619,0.004702128,0.000620915,0.010442308,0.008943396,0.397109091,0.125214286,0.004655367,0.058783333,0.06947619,1.379762626,1.234161765,0.046144928,2.78E-05,0,0.004898039,0.227382576,0.000126316,0.000105442,3.30E-06,0,0,4.72E-05,0.000264264,0,0.000132231,0,1.00E-05,0.338527981,0.000189448,0.000811905,9.22E-05,0,0,6.75E-05,0.00011465,0.000118609,2.22E-05,0,5.92E-06,0,0,0.000279026,0,0,0,7.52E-05,0,0.002001603,0,0.005614846,0.015567376,0.003575163,0.013660256,0.01708805,0.683090909,3.594113095,0.011152542,0.060844444,0.122931217,1.255489899,1.054877451,0.049043478,0.001037037,0.001146667,0.006803922,0.224515152,0.000203509,0.000170068,3.30E-06,0,0,0.003581761,0.00039039,8.33E-06,0.000176309,2.67E-06,0.000120301,0.385518248,0.002426859,0.011659524,0.001172577,0.005627854,0.001544218,0.000389978,0.001409766,0.000394683,0.00019596,0.000451807,5.72E-05,0.000331395,2.86E-05,3.56E-05,0,0,1.80E-06,8.55E-05,5.04E-05,0.008985577,2.87E-06,0.005655462,0.028120567,0.006352941,0.009051282,0.010628931,0.4654,7.932636905,0.011135593,0.007822222,0.071391534,0.104954545,0.106392157,0.014048309,0.002027778,0.002151111,0.007101961,0.008003788,0.000122807,0,0,0,0.003352381,0.00736478,0,0.000158333,0,0,0.000265664,0.045703163,0.004,0.01902381,0.001931442,0.008940639,0.002571429,0.00048366,0.002201699,0.001699387,0.000282828,0.001136546,9.47E-05,0.000844961,0,0.000254682,0,6.59E-05,0,0.000102564,0.000113821,0.014397436,0.000116379
GW803.31.1.23.13.02,41297,15595.46314,397.7,13.68,5.4,456,5.11,16.07,0.309,0.704128972,0,2.436088814,2.654005448,0,0,93.026,0.070970405,33.88706155,0,0,0.503798893,0,0,5.236026,0,25.406,0,0.036639,1.026935,0.010435,0,0,0,0,0.009805,0.007308,0,0.009749,0.133749,0,0.035827,0.088011,0,0.070352,0.00283,0,0.18667,0.002109,0.00095766,0.009052232,0.001750662,0.022316958,0.02396274,1.84257926,0.298013204,0.167665807,1.181838112,0.136606306,2.114616508,3.522692016,1.857722632,0.000732758,0,0.086735155,2.165353543,7.21E-05,3.84E-05,0,0.000664194,0.002856028,0.003864297,0.001641206,0,0.000139414,0,4.65E-05,8.281239302,0.003141935,0.006067677,0.001571137,0.007517943,0.002094956,0.00227742,0.002520973,0.002805548,0.000510017,0.001358195,0.000143881,0.000810518,0.001277701,0.000138509,2.48E-05,0.00250162,6.53E-05,6.89E-05,0.000335667,0.019207505,7.01E-05,0.00104902,0.010751773,0.001437908,0.022480769,0.022874214,1.828648485,0.32564881,0.16379096,1.142744444,0.13773545,1.949838384,3.115367647,1.548019324,0.00062037,0,0.088490196,2.165890152,8.42E-05,3.40E-05,0,0.000427184,0.001819048,0.002556604,0.001651652,0,0.000140496,0,4.76E-05,8.616532847,0.003347722,0.006611905,0.001692671,0.007986301,0.002278912,0.002278867,0.002696391,0.003108384,0.000571717,0.00148996,0.000151874,0.000844961,0.001053333,0.000101124,1.84E-05,0.001401099,6.49E-05,5.47E-05,0.000450407,0.026259615,4.02E-05,6.58E-05,0,2.61E-05,0,0.000465409,0.004242424,0.058958333,0.000463277,0.002266667,0.011068783,0.012222222,0.013063725,0.004512077,0,0,4.31E-05,0.00567803,0,0,0,0,3.17E-05,0.001610063,6.01E-06,2.78E-06,0,0,0,0.018051095,0.000208633,0.000535714,0.000153664,0.001011416,0.000628118,0.000505447,0.000690021,0.000245399,4.44E-05,9.04E-05,1.18E-05,5.23E-05,0.000594286,0.000655431,2.58E-05,0,1.80E-06,1.71E-06,1.30E-05,0.013916667,3.59E-05
GW384.12.17.12.02,41260,74669.18715,802.9,16.95,6.64,19,0.08,86.09,0.878,0.444800745,0,0.680717667,1.856271755,0,0.004,46.22936879,0.195250104,0,0,27.82261693,0,0,1.24,3.517346,0,126.804,0,0.027724,0.561307,0.010477,0,0,0,0,0,0,0,0.064521,0.045164,1.369607,0.020567,0.57999,0,0,0,0,0.694585,0.002797,0.003492187,0.032901938,0.000725281,4.48E-05,0.001914213,11.12344159,0.019608583,0.000886087,0.012207574,0.003623335,0.158723909,1.257878228,1.268360937,0.001049457,5.24E-06,0.036041557,8.26403812,0.000576755,0.000472336,5.24E-06,2.78E-05,0.006494851,0.007919601,3.47E-05,8.19E-05,0.00035416,2.25E-05,8.47E-05,4.457216235,1.91E-05,0,0,1.08E-05,2.83E-05,0.000852896,2.33E-05,0,0,4.51E-07,8.07E-09,2.16E-06,0.000976868,0.000586213,7.68E-05,0.005010441,3.70E-05,0.000112031,1.14E-05,0.00228494,0.000292612,0.004177871,0.03351773,0.000457516,0.001044872,0.010113208,11.62630303,25.87332738,0.000954802,0.0125,0.018201058,0.201530303,0.934857843,0.861101449,0.006939815,0.003622222,0.033988235,8.284939394,0.000435088,0.000346939,0,0,0.002666667,0.002349057,2.40E-05,0,0.000363636,0,7.52E-05,4.691596107,6.00E-05,0.000119048,1.18E-05,7.99E-05,4.76E-05,0.000949891,4.25E-05,1.23E-05,6.06E-06,6.02E-06,0,7.75E-06,0.000306667,9.74E-05,3.68E-06,0.001371795,1.62E-05,3.59E-05,2.11E-05,0,7.61E-05,8.12E-05,0,0.000294118,0.001583333,0.022062893,0.484569697,53.36955357,0.000118644,0.000105556,0.03752381,0.131373737,0.171960784,0.061149758,0.012773148,0,0.000333333,0.124405303,1.75E-05,2.04E-05,3.30E-06,0,0.00071746,0.002569182,1.20E-05,0.000111111,3.86E-05,2.67E-06,7.52E-06,0.254815085,6.71E-05,0.000271429,3.31E-05,0.000445205,0.000419501,0.000509804,0.00047983,4.50E-05,1.21E-05,3.21E-05,5.92E-06,2.52E-05,0.000339048,0.000649813,4.42E-05,0,0,0,6.34E-05,0.006665064,0.000252874
GW199.42.1.28.13.02,41302,44423.44045,581.6,14.29,6.53,305,0.5,85.05,1.335,0.210648257,0.019401022,4.814850219,1.415386958,0,0.003,5.492235921,0,0.169339155,0,20.96587666,0.00315172,0,0.13,3.290748,0,89.37,0,0.013309,0.112422,0.010435,0.001908,0.018942,0.001161,0.001991,0,0.003898,0.00813,0.012712,0.058757,0.850865,0.010304,0.095691,0.02237,0,0.001701,0,0.211946,0.002977,0.003581232,0.01929078,0.000640523,7.05E-05,0.001213836,87.57912121,0.02525,0.004429379,0.014383333,0.008513228,0.619313131,0.748088235,0.233425121,0.000143519,0,0.021411765,2.597920455,0.000231579,0.000207483,0.003478548,0,0,0.00027044,0.000123123,0,0.000110193,0,3.26E-05,1.862642336,1.20E-05,0,4.73E-06,0,0,0.000281046,6.37E-06,6.13E-06,0,0,5.92E-06,0,0,0.000365169,0,0,5.41E-06,0.000117949,0,0.000540064,2.87E-06,0.004380952,0.025262411,0.001333333,0.001461538,0.013308176,95.48054545,27.37651786,0.005146893,0.013922222,0.083306878,0.561363636,0.658313725,0.23052657,0.004625,0.000435556,0.020552941,2.626450758,0.000245614,0.000204082,0.000594059,0,0,0.003937107,0.000147147,0,0.000157025,0.000264,2.51E-05,1.904335766,6.71E-05,0.000207143,2.60E-05,0.000180365,5.44E-05,0.000283224,8.49E-05,0,3.64E-05,0.000148594,2.76E-05,0.000255814,9.52E-06,0.000138577,0,0,7.21E-06,5.13E-06,9.76E-06,0.003942308,0,0.000372549,0.000141844,0.000392157,0.001121795,0.025955975,1.150963636,49.1353631,0.000265537,0.0018,0.149253968,0.12260101,0.129612745,0.020661836,0.009171296,0.000173333,0.000247059,0.021181818,0.000178947,3.40E-05,0,7.12E-05,0.008930159,0.010534591,0,0.000375,0,2.67E-06,2.26E-05,0.076605839,0.00017506,0.000438095,6.62E-05,0.000372146,8.62E-05,2.83E-05,0.000127389,0.000192229,6.26E-05,0.000676707,4.54E-05,0.00053876,0,0.000664794,7.18E-05,0.000695971,0,1.54E-05,0.00024065,0.004229167,0.001931034
GW704.5.12.17.12.02,41255,29773.1569,529.2,13.7,7.62,509,0.99,53.35,0.434,0.221168774,0,3.952217549,1.25137381,0,0.005,34.02837619,0.188665064,47.47026062,0.234681992,25.14002791,0.694569744,13.2322555,0.05,2.813594,0,69.512,0,0.019545,0.109995,0.01045,0,0,0,0,0,0,0,0.013121,0.065883,0,0,0,0,0,0,0,0.325243,0.014234,0.05651887,0.018857612,0.001024185,6.55E-05,0.001719112,0.117883417,0.015440408,0.00088035,0.039020732,0.002667716,0.42072881,0.599898274,0.250590058,0.000234843,0,0.036993718,3.947519094,0.003248496,0.002947938,7.12E-08,0,0.005674062,0.006765025,3.38E-05,5.63E-05,0.000188286,0,0.000254425,0.851272424,8.47E-06,5.82E-06,1.52E-06,1.19E-05,8.26E-06,0.000186101,7.84E-06,2.11E-06,3.01E-06,3.19E-06,1.94E-06,5.24E-06,0.001019812,0.000879011,6.05E-05,0.004090162,0.000108507,9.92E-05,0.000181555,0.005074377,0.000247817,0.064190476,0.020446809,0.000934641,0.001903846,0.002345912,0.132709091,0.97002381,0.000909605,0.040927778,0.018740741,0.403858586,0.52029902,0.177289855,0.000430556,0,0.03585098,4.027253788,0.002929825,0.002578231,0,0,0.002231746,0.002314465,3.30E-05,2.22E-05,0.000253444,0,0.00026817,0.885065693,2.40E-05,4.05E-05,4.73E-06,4.79E-05,2.04E-05,0.00020915,1.27E-05,0,0,0,0,1.94E-06,0.000407619,0.000254682,7.37E-06,0.001571429,7.75E-05,4.62E-05,0.000188618,0.001645833,7.47E-05,0.000386555,0,0.000294118,0.001115385,0.002672956,0.020672727,0.869541667,0.000118644,0.003683333,0.028428571,0.159737374,0.142039216,0.001850242,0,0,0.000117647,0.027117424,4.21E-05,4.42E-05,3.30E-06,3.88E-05,0.000488889,0.002122642,3.30E-05,5.28E-05,3.31E-05,0,1.00E-05,0.007068127,3.36E-05,6.19E-05,1.18E-05,0.000315068,0.000385488,0.000440087,0.000435244,4.09E-06,0,6.02E-06,0,3.88E-06,0.000407619,0.000750936,3.87E-05,0,0,1.71E-06,6.02E-05,0.008245192,0.000142241
GW764.23.1.11.13.02,41285,62381.85255,197.1,19.06,8.57,346,0.95,35.55,1.215,0.204591253,0,15.83255241,1.413417821,0,0.002,4.386910244,0,14.42912353,0,16.87193849,0.02552162,0,0.04,3.506558,29.671,35.268,0,0.167316,0.21724,0.011522,0,0,0,0.003102,0.004658,0,0,0.006641,0.051168,0.0245,0.009565,0.698565,0,0,0,0,0.357079,0.148863,0.021267029,0.009087467,0.045335861,0.023372237,0.023823501,1.066483157,0.049438011,0.002299685,0.040065224,0.103743309,0.516687608,0.873273354,0.470075448,0.00175962,0.034043168,0.056915802,4.055181869,0.065683213,0.058060204,0,0.000688619,0.001943713,0.00198356,0.000336263,0.000345917,0.00224976,0,0.000278584,1.498265741,1.96E-05,3.84E-05,3.69E-06,3.30E-05,1.37E-05,0.000315895,1.66E-05,8.34E-06,1.59E-06,7.27E-06,0,1.05E-05,0.001174849,0.000305279,4.31E-05,0.003477633,5.10E-05,5.69E-05,6.43E-05,0.01610357,0.000121879,0.023012605,0.009631206,0.043333333,0.024282051,0.023943396,1.077781818,0.170386905,0.002474576,0.13665,0.179074074,0.628277778,0.866397059,0.343710145,0.001740741,0.031493333,0.055517647,4.003106061,0.060126316,0.053102041,0,0.000300971,0.001034921,0.000632075,0.000279279,0.000380556,0.002440771,0,0.000298246,1.612596107,4.32E-05,9.52E-05,9.46E-06,7.08E-05,3.17E-05,0.000337691,2.12E-05,1.23E-05,4.04E-06,8.03E-06,0,5.81E-06,0.000729524,0.000142322,9.21E-06,0.001884615,2.88E-05,5.47E-05,0.000123577,0.015076923,7.47E-05,0.00059944,0,0.002183007,0.005737179,0.006748428,0.062539394,0.292160714,0.000644068,0.259561111,0.216597884,0.523207071,0.464720588,0.005932367,0,0,0.000552941,0.045844697,0.000845614,0.000683673,0,0,8.57E-05,0.001474843,3.00E-05,0.000127778,3.58E-05,5.33E-06,2.51E-05,0.023812652,5.04E-05,0.00015,1.65E-05,0.000351598,0.000396825,0.000444444,0.000443737,1.23E-05,0,8.03E-06,0,5.81E-06,0.000470476,0.000653558,2.58E-05,0,0,0,0.000117073,0.014216346,8.62E-05
GW085.58.12.3.12.02,41246,18667.29679,365.1,19.2,7.29,116,2.5,37.48,0.499,0.499149013,0,3.434353884,2.307331992,0,0.013,3.240991641,0,54.72832732,0,9.067927309,0.814002261,3.280354,0,0.757784,0,84.117,0,0.016477,0.108501,0.007324,0,0,0,0,0,0,0,0,0.040461,0,0,0,0,0,0,0,0.098845,0,0.0012507,0.035886525,0.002743137,0.007365385,0.007650943,0.014913939,0.031267857,0.000134463,0,0.000279153,0.118883838,0.538823529,0.427874396,0.000208287,0.000977511,0.0106,2.688257576,0.000228912,0.000188878,3.79E-05,0.001896117,0,0,3.51E-05,0,0.000608871,4.31E-05,4.84E-05,2.0513382,9.07E-05,0.0001585,2.48E-05,0.0001471,0.000131383,0.000677778,0.000142399,9.69E-06,8.25E-06,1.91E-05,4.43E-06,1.67E-05,0.001073143,0.000112678,2.02E-05,0.000111538,4.44E-05,3.87E-05,7.59E-06,0,2.95E-05,0.001372969,0.037822695,0.003973203,0.017308333,0.015309434,0.086054545,0.803333333,0.001465424,0.007605556,0.005243915,0.230909091,0.665931373,0.398502415,0.000488565,0.000931822,0.010516078,2.794318182,0.000465719,0.000397415,0.000621782,0,0.000759587,0.003945283,9.07E-05,0.000142889,0.00077135,0.00010232,0.00012604,1.779562044,0.000419305,0.001525952,0.00019234,0.000921689,0.000215011,0.000416688,0.000204544,0.000148753,3.01E-05,9.52E-05,9.59E-06,5.08E-05,0,0.000287846,0,0.000263077,0.000100735,5.63E-05,8.14E-06,0.003203365,5.34E-05,2.47E-05,0.015657447,0.001852745,0.012115385,0.012010063,0.128018182,1.502738095,0.002477966,0,0.004131217,0.096247475,0.09329902,0.010858937,0.000348704,7.14E-05,0.003338431,0.01382197,6.20E-05,5.01E-05,0.000803333,8.15E-05,0,0.003296226,3.02E-05,0.000154667,0.000153526,4.25E-05,0.000147669,0.048914842,0.000716403,0.002791905,0.000358534,0.00171621,0.000392993,9.86E-05,0.000352059,0.000247935,4.29E-05,0.000124759,1.25E-05,7.61E-05,0,0.000274888,0,0.000104249,4.70E-07,1.91E-05,6.66E-06,0.006580128,4.38E-05
